가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수길중간위도,가로수길중간경도,제공기관명,가로수길소개
신도시남로149번길,37.494024,126.488088,37.494111,126.490477,37.4940675,126.4892825,인천광역시 중구,왕벚나무로 어우러진 길
신도시북로88번길,37.500319,126.489061,37.499192,126.490345,37.4997555,126.489703,인천광역시 중구,왕벚나무로 어우러진 길
운남동로3번길,37.48781074,126.5334864,37.49010293,126.5344106,37.48895684,126.5339485,인천광역시 중구,왕벚나무로 어우러진 길
운남로184번길,37.493946,126.533603,37.493911,126.534785,37.4939285,126.534194,인천광역시 중구,왕벚나무로 어우러진 길
운남서로10번길,37.489321,126.531753,37.489529,126.531861,37.489425,126.531807,인천광역시 중구,왕벚나무로 어우러진 길
운남서로76번길,37.493531,126.530535,37.492731,126.532766,37.493131,126.5316505,인천광역시 중구,왕벚나무로 어우러진 길
운남안길,37.49320145,126.5347504,37.49079755,126.5340558,37.4919995,126.5344031,인천광역시 중구,왕벚나무가 어우러진 동양교에서 신한리버빌로 이어지는 순강길입니다
월미로233번길,37.475043,126.599546,37.474141,126.600641,37.474592,126.6000935,인천광역시 중구,왕벚나무가 어우러진 계산2교에서 계산1교로 이어지는 계산천길입니다
월미로234번길,37.475111,126.599374,37.475451,126.597765,37.475281,126.5985695,인천광역시 중구,왕벚나무가 식재되어 있음
월미로260번길,37.473049,126.598257,37.474003,126.597345,37.473526,126.597801,인천광역시 중구,왕벚나무가 식재되어 있음
월미문화로,37.47745397,126.5998856,37.47087601,126.5970494,37.47416499,126.5984675,인천광역시 중구,엄궁동 오르막길을 따라 오래된 왕벚나무가 식재되어 있음
은골로,37.496556,126.490673,37.499109,126.490793,37.4978325,126.490733,인천광역시 중구,왕벚나무가 식재되어 있음
큰말로,37.474441,126.522228,37.472695,126.517304,37.473568,126.519766,인천광역시 중구,왕벚나무가 식재되어 있음
석곡 노루목,35.18400559,127.2399586,35.13639946,127.2558497,35.16020253,127.2479042,전라남도 곡성군,단석저수지를 따라 식재된 벚나무가 아름다운 길
목사동 공북,35.1234443,127.2660597,35.08969775,127.2690864,35.10657103,127.2675731,전라남도 곡성군,북한강변을 따라 벚나무가 식재되어 있고 드라이브코스로도 좋음.
옥과 수리,35.2988578,127.1483398,35.32336947,127.1784744,35.31111364,127.1634071,전라남도 곡성군,양동면 삼산리 군도19호선 내 벚나무가 식재되어있음
구례구선,35.166329,127.454513,35.210624,127.473704,35.1884765,127.4641085,전라남도 구례군,다대리 마을길로 좌우측에 왕벚나무가 터널형으로 식재되어 있음.
산업도로변,35.1646,127.4657,35.1991,127.4711,35.18185,127.4684,전라남도 구례군,대흥리~도곡리 마을길로 좌우측에 왕벚나무가 터널형으로 식재되어 있음.
산업도로변,35.199099,127.468825,35.259946,127.425424,35.2295225,127.4471245,전라남도 구례군,다문리에 있는 양평양묘사업소 앞길 500m거리에 벚나무가 식재되어 있음.
하천선,35.2023,127.4652,35.1855,127.621,35.1939,127.5431,전라남도 구례군,신복천을 따라 양평한화리조트 진입로에 왕벚나무가 식재되어 있음.
천은사선,35.2284,127.4519,35.2636,127.4679,35.246,127.4599,전라남도 구례군,증동길 군도10호선 왕벚나무 식재
계산선,35.166891,127.453473,35.226989,127.368868,35.19694,127.4111705,전라남도 구례군,백병길 왕벚나무 식재
동해선,35.19256,127.4824,35.17134,127.4695,35.18195,127.47595,전라남도 구례군,양평읍 황골길 일원 왕벚나무 식재
용방선,35.2163,127.4646,35.2624,127.422,35.23935,127.4433,전라남도 구례군,강하면 전수리~왕창리 왕벚나무 식재
서시천선,35.212,127.4748,35.2571,127.4429,35.23455,127.45885,전라남도 구례군,왕벚나무로 가로수길 조성
군도18호,35.272731,127.032658,35.322575,127.003754,35.297653,127.018206,전라남도 담양군,왕벚나무로 가로수길 조성
군도20호,35.349549,127.032597,35.376364,126.994779,35.3629565,127.013688,전라남도 담양군,왕벚나무로 가로수길 조성
해양대학로((구)조선내화~해상케이블카),34.784309,126.368639,34.801358,126.370565,34.7928335,126.369602,전라남도 목포시,왕벚나무로 가로수길 조성
하당로(부주산진입로~교육청),34.796807,126.425343,34.812559,126.429113,34.804683,126.427228,전라남도 목포시,왕벚나무로 가로수길 조성
왕지5길,34.5819484,127.312099,34.554793,127.293343,34.5683707,127.302721,전라남도 순천시,직지교~속구미 양쪽에 벚나무가 식재되어 봄철 아름다운 경관을 볼 수 있음
안좌 왕벚나무 가로수길,34.700952,126.168925,34.765939,126.1264206,34.7334455,126.1476728,전라남도 신안군,직지천 옆에 조성된 왕벚나무길은 2012년 경관조명 설치로 김천시민들이 즐겨찾는 봄철 명소임
팔금 왕벚나무 가로수길,34.769187,126.133858,34.791233,126.1265752,34.78021,126.1302166,전라남도 신안군,"강변공원에서 북부지구대를 따라 심어진 벚나무가 멋진 경관을 형성하며, 산책하기 좋은 가로수길임"
압해 김대중대교 가로수길,34.894159,126.328654,34.909129,126.3358097,34.901644,126.3322319,전라남도 신안군,거문들1길에 있는 왕벚나무 가로수 길로 봄철 예쁜 골목길을 형성함
지도 왕벚나무길,35.056555,126.259697,35.088071,126.1626062,35.072313,126.2111516,전라남도 신안군,구북부지구대에서 직업훈련원으로 이어진 왕벚나무길로 봄철 아름다운 경관을 제공함
광무북1길,34.752822,127.727487,34.752859,127.725641,34.7528405,127.726564,전라남도 여수시,봉산 신암에 심어진 벚나무길로 마을사람들이 애정하는 가로수길임
금오서부로,34.512731,127.766684,34.519559,127.76525,34.516145,127.765967,전라남도 여수시,봉산신리(봉계통로)에 심어진 벚나무길로 마을사람들이 애정하는 가로수길임
강남해안로,34.725204,127.746501,34.71575,127.758909,34.720477,127.752705,전라남도 여수시,"부거리~생명과학고로 이어진 왕벚나무길로 봄철 아름다운 경관을 제공하며, 시민들의 왕래가 잦은 산책길임"
두문포길,34.645646,127.79426,34.645646,127.79426,34.645646,127.79426,전라남도 여수시,우방아파트 뒤 도로개설하면서 주변과 어울어진 벚나무길을 조성함
여수산단로,34.8872032,127.7084221,34.8846206,127.7121991,34.8859119,127.7103106,전라남도 여수시,지좌교에서 본댐까지 이어지는 왕벚나무길로 아름다운 가로 경관을 형성함
국지도22호선,34.7843583,127.6329227,34.7898898,127.6329752,34.78712405,127.632949,전라남도 여수시,단산1교에서 부항육교로 이어진 왕벚나무길로 봄철 아름다운 가로경관을 형성함
흙산로,34.743812,127.747307,34.744433,127.741816,34.7441225,127.7445615,전라남도 여수시,댐우안도로에 조성된 왕벚나무길로 봄철 아름다운 경관을 형성함
초도로,34.23756,127.248926,34.222746,127.232661,34.230153,127.2407935,전라남도 여수시,댐진입도로에 조성된 왕벚나무길로 봄철 아름다운 경관을 형성함
의곡길,34.798781,127.601041,34.828357,127.564576,34.813569,127.5828085,전라남도 여수시,부항 안간리에 심어진 벚나무들이 쾌적한 도로 환경을 조성함
이목안포로,34.658,127.579,34.658,127.621,34.658,127.6,전라남도 여수시,파천1리~안간리에 심어진 벚나무들이 쾌적한 도로 환경을 조성함
장수로,34.638079,127.626505,34.643178,127.575961,34.6406285,127.601233,전라남도 여수시,조마삼산리에 조성된 벚나무길로 봄철 많은 시민들이 찾는 아름다운 벚나무 명소임
강남로,34.721329,127.751653,34.717599,127.749121,34.719464,127.750387,전라남도 여수시,유산 마을 진입로에 조성된 벚나무길로 봄철 많은 시민들이 찾는 아름다운 벚나무 명소임
서부로,34.808579,127.556988,34.760851,127.630831,34.784715,127.5939095,전라남도 여수시,아포택지지구에 조성된 왕벚나무길로 봄철 아름다운 가로수길을 형성함
"봉두로,마산로",34.810793,127.624419,34.779801,127.59796,34.795297,127.6111895,전라남도 여수시,아포~구미간(군도19호)까지 조성된 벚나무길로 봄철 아름다운 경관을 제공함
리도206호선,35.223052,126.364916,35.227905,126.354507,35.2254785,126.3597115,전라남도 영광군,강변공원에서 거문들제방으로 이어진 왕벚나무길로 봄철 숨은 벚나무 명소임
지방도808호선,35.222536,126.389628,35.226124,126.410889,35.22433,126.4002585,전라남도 영광군,상주경계에 형성된 벚나무 길로 아름다운 도시경관을 제공함
백리벚꽃길,34.79577941,126.7025777,34.73206584,126.5951056,34.76392263,126.6488417,전라남도 영암군,농소연명도로에 조성된 벚나무길로 쾌적한 도로환경을 형성함
영암읍 회문리교차로 ~ 시종버스터미널 벚나무길,34.79982074,126.6843633,34.86440449,126.6095496,34.83211262,126.6469565,전라남도 영암군,교동교에서 고속도로IC로 이어진 왕벚나무길로 아름다운 봄의 정취를 느낄 수 있음
번영로,35.975288,126.724557,35.933292,126.877131,35.95429,126.800844,전라북도 군산시,평화가도교에서 교동교로 이어진 왕벚나무길로 아름다운 봄의 경관을 느낄 수 있음
황죽로,35.425546,127.409844,35.429748,127.406821,35.427647,127.4083325,전라북도 남원시,덕천네거리에서 봉산태화로 이어진 왕벚나무길로 봄철 아름다운 경관을 제공함
대곡천제방길,35.381487,127.316371,35.384098,127.317768,35.3827925,127.3170695,전라북도 남원시,대곡삼거리에서 담배인삼공사로 이어진 왕벚나무길로 봄철 아름다운 경관을 형성함
섬진로(730호선),35.345576,127.228107,35.336648,127.231782,35.341112,127.2299445,전라북도 남원시,담배인삼공사에서 덕천네거리로 이어진 왕벚나무길로 봄철 아름다운 경관을 제공함
노송로(730호선),35.389091,127.369391,35.390272,127.370884,35.3896815,127.3701375,전라북도 남원시,남면 오봉리에 형성된 왕벚나무길로 봄철 많은 사람들이 찾는 벚꽃길임
풍천제방길,35.484391,127.603186,35.502886,127.612406,35.4936385,127.607796,전라북도 남원시,조마강곡리에 형성된 왕벚나무길로 봄철 아름다운 가로경관을 제공함
풍천변,35.493193,127.606663,35.493195,127.606594,35.493194,127.6066285,전라북도 남원시,면사무소에서 청암사로 이어진 완벚나무길로 주민들이 좋아하는 벚나무길임
풍천변,35.493195,127.606594,35.493193,127.606663,35.493194,127.6066285,전라북도 남원시,월곡교차로에서 송곡교차로로 이어진 왕벚나무길로 봄철 아름다운 경관을 형성함
풍천변,35.492127,127.601919,35.493193,127.606663,35.49266,127.604291,전라북도 남원시,송곡교차로에서 마곡교차로로 이어진 왕벚나무길로 봄철 아름다운 경관을 형성함
섬진로,35.317582,127.301854,35.339282,127.232986,35.328432,127.26742,전라북도 남원시,평화가도교에서 다삼교로 이어진 왕벚나무길로 봄철 아름다운 경관을 형성함
덕촌길,35.367561,127.404344,35.367141,127.412051,35.367351,127.4081975,전라북도 남원시,어모다남리에서 개룡 신룡리로 이어진 왕벚나무길로 봄철 아름다운 경관을 제공하는 명소임
고주로(60호선),35.337827,127.371199,35.282748,127.302997,35.3102875,127.337098,전라북도 남원시,봄철 아름다운 벚꽃길을 볼 수 있는 가로수길
요천로,35.416813,127.416826,35.457913,127.445221,35.437363,127.4310235,전라북도 남원시,왕벚나무길
용동길,35.530648,127.429799,35.530767,127.429455,35.5307075,127.429627,전라북도 남원시,왕벚나무길
노송로(732호선),35.367406,127.234628,35.367336,127.234318,35.367371,127.234473,전라북도 남원시,택지내 벚나무길
천왕봉로(60호선),35.445801,127.607879,35.354422,127.557678,35.4001115,127.5827785,전라북도 남원시,왕벚나무길
진기금다길,35.511348,127.405789,35.512507,127.412233,35.5119275,127.409011,전라북도 남원시,벚나무길
남원여고중로길,35.408102,127.370357,35.412079,127.369797,35.4100905,127.370077,전라북도 남원시,벚나무 가로수 길
남천제방길,35.421996,127.522046,35.454989,127.561107,35.4384925,127.5415765,전라북도 남원시,택지지구 왕벚나무길
가장길,35.410221,127.518074,35.421952,127.521916,35.4160865,127.519995,전라북도 남원시,왕벚나무길
행정공안길,35.421863,127.522602,35.414219,127.529798,35.418041,127.5262,전라북도 남원시,왕벚나무길
용북길,35.497641,127.359122,35.491341,127.364777,35.494491,127.3619495,전라북도 남원시,퇴계원 왕벚나무길
강기천변,35.449254,127.434531,35.448905,127.440651,35.4490795,127.437591,전라북도 남원시,왕벚나무길
이백로,35.426699,127.426011,35.424612,127.438844,35.4256555,127.4324275,전라북도 남원시,벚나무길
춘향로,35.422291,127.401653,35.422892,127.404455,35.4225915,127.403054,전라북도 남원시,산림과 어우러진 왕벚나무길
용성로,35.421432,127.399248,35.414366,127.386748,35.417899,127.392998,전라북도 남원시,아름다운 왕벚나무길
임실군청~이도주공,35.370461,127.176451,35.377201,127.172064,35.373831,127.1742575,전라북도 임실군,왕벚나무길
지사 삼산마을 진입로,35.333629,127.217821,35.332581,127.211541,35.333105,127.214681,전라북도 임실군,월문천변 왕벚나무 길
청웅 옥석~덕치 사곡,35.322322,127.123337,35.032016,127.123158,35.177169,127.1232475,전라북도 임실군,왕벚나무길
입석산장~구암산장,35.381092,127.091603,35.375738,127.090873,35.378415,127.091238,전라북도 임실군,가야산 입구로 향하는 덕산면 옥계리~상가리에 조성된 벚꽃길
세터삼거리~운암초,35.400295,127.090822,35.394562,127.092127,35.3974285,127.0914745,전라북도 임실군,과거 나박소로 불렸던 외라리 주변의 도로에 왕벚나무를 식재
임실치즈테마파크진입로,35.375345,127.181055,35.375622,127.173265,35.3754835,127.17716,전라북도 임실군,봉산면 시가지를 지나는 길에 왕벚나무를 식재
운암면 운정리,35.363188,127.621281,35.344818,127.581701,35.354003,127.601491,전라북도 임실군,"예산터널~윤봉길 체육관 구간에 왕벚나무를 식재, 해마다 열리는 윤봉길마라톤의 입구구간이기 때문에 마라톤길이라고 불린다."
운암면 이주단지 이설도로,35.393559,127.920901,35.385534,127.943291,35.3895465,127.932096,전라북도 임실군,윤봉길 체육관에서 신양면 대덕리까지 이어지는 국도32호선에 조성된 왕벚나무 길
관촌면 병암리,35.517068,127.443657,35.514891,127.446143,35.5159795,127.4449,전라북도 임실군,신양면 대덕리~차동리까지 왕벚나무 식재
강진~운암,35.376408,127.312121,35.386825,127.321463,35.3816165,127.316792,전라북도 임실군,"관작로사거리~벚꽃로 구간인 관작로에 왕벚나무를 식재, 조성"
운암소재지,35.395279,127.915281,35.392518,127.943911,35.3938985,127.929596,전라북도 임실군,무한천을 지나는 예산읍-대흥면 도로에 왕벚나무를 식재
청웅면 향교리,35.351679,127.125837,35.350381,127.123747,35.35103,127.124792,전라북도 임실군,"예산읍의 대표적인 가로수길로, 예산읍 시가지에 왕벚나무를 식재"
청웅면 향교리,35.351679,127.125837,35.350381,127.123747,35.35103,127.124792,전라북도 임실군,"충의사를 지나 수덕사로 향하는 길에 왕벚나무를 식재, 예산군의 대표적인 관광 도로 중 하나"
운암면 운정리,35.363188,127.621281,35.344818,127.581701,35.354003,127.601491,전라북도 임실군,덕산성당에서 삽교 신리 방면으로 왕벚나무를 식재
운암 선거,35.363426,127.115682,35.362117,127.105121,35.3627715,127.1104015,전라북도 임실군,내포문화권에 위치한 덕산과 삽교를 지나는 도로에 왕벚나무를 식재
학암 선거,35.363426,127.115682,35.362117,127.105121,35.3627715,127.1104015,전라북도 임실군,왕벚나무 가로수길
임실초등학교 앞,35.363217,127.162031,35.362712,127.162427,35.3629645,127.162229,전라북도 임실군,왕벚나무 가로수 길
관촌신전~상월신흥사,35.434315,127.162581,35.453027,127.167101,35.443671,127.164841,전라북도 임실군,명지IC주변도로 내 벚나무 가로수 길
상월~회봉,35.434315,127.162581,35.453027,127.167101,35.443671,127.164841,전라북도 임실군,왕벚나무가로수 길
운암기암~운암사양,35.385249,127.943521,35.381971,127.952871,35.38361,127.948196,전라북도 임실군,왕벚나무 가로수 길
신평 가덕,35.385061,127.132623,35.384443,127.141088,35.384752,127.1368555,전라북도 임실군,왕벚나무 가로수 길로 봄철 꽃이 인상적임
지사 방계,35.334127,127.213537,35.332755,127.214578,35.333441,127.2140575,전라북도 임실군,왕벚나무 가로수길로 봄철 꽃이 인상적
운암마암~정읍경계,35.363192,127.619261,35.353679,127.615101,35.3584355,127.617181,전라북도 임실군,벚꽃축제의 향기
운암마암~운암쌍암,35.393475,127.919401,35.371738,127.639551,35.3826065,127.779476,전라북도 임실군,정읍 IC에서 내장산까지 이어지는 봄날 분홍빛 벚꽃의 향기가 가득한 길
용추제수지순환도로,35.350721,127.111097,35.344831,127.112519,35.347776,127.111808,전라북도 임실군,대장금마실길을 찾는 관광객에게 봄날 벚꽃길 제공
청웅구고~사격장,35.342855,127.115471,35.351511,127.111269,35.347183,127.11337,전라북도 임실군,공항서로에 벚나무 조성되어 있음
임실우회(갈마~오정),35.361645,127.168751,35.365954,127.172667,35.3637995,127.170709,전라북도 임실군,관창로3번길에 왕벚나무 조성되어 있음
덕치회문~정읍산내,35.311497,127.843651,35.315697,127.653421,35.313597,127.748536,전라북도 임실군,"관창로42,46번길에 왕벚나무 조성되어 있음"
임실정월~삼계세심,35.353971,127.154223,35.295627,127.142813,35.324799,127.148518,전라북도 임실군,관창로4번길에 왕벚나무 조성되어 있음
임실성가~신평원천,35.363311,127.161735,35.397641,127.135301,35.380476,127.148518,전라북도 임실군,구읍로에 왕벚나무 조성되어 있음
천변로,35.569613,126.838966,35.554689,126.868944,35.562151,126.853955,전라북도 정읍시,백년로에 벚나무 조성되어 있음
우회도로,35.570371,126.839621,35.555318,126.873673,35.5628445,126.856647,전라북도 정읍시,신도시남로141번길에 벚나무 조성되어 있음
산내면평내마을,35.541109,127.063331,35.533858,127.063016,35.5374835,127.0631735,전라북도 정읍시,신도시남로142번길에 벚나무 조성되어 있음
마이산 벚꽃길,35.747721,127.414563,35.745507,127.404655,35.746614,127.409609,전라북도 진안군,신도시남로149번길에 벚나무 조성되어 있음
용담면 벚꽃길,35.947178,127.512401,35.982982,127.514139,35.96508,127.51327,전라북도 진안군,신도시북로88번길에 벚나무 조성되어 있음
주천면 벚꽃길,35.983363,127.388887,36.009397,127.436587,35.99638,127.412737,전라북도 진안군,운남동로3번길에 왕벚나무 조성되어 있음
백운면 벚꽃길,35.663733,127.413543,35.634782,127.464205,35.6492575,127.438874,전라북도 진안군,운남로184번길에 왕벚나무 조성되어 있음
번영로,35.975288,126.724557,35.933292,126.877131,35.95429,126.800844,전북특별자치도 군산시,운남서로10번길에 왕벚나무 조성되어 있음
천왕봉로(60호선),35.445801,127.607879,35.354422,127.557678,35.4001115,127.5827785,전북특별자치도 남원시,운남서로76번길에 왕벚나무 조성되어 있음
진기금다길,35.511348,127.405789,35.512507,127.412233,35.5119275,127.409011,전북특별자치도 남원시,운남안길에 왕벚나무 조성되어 있음
용동길,35.530648,127.429799,35.530767,127.429455,35.5307075,127.429627,전북특별자치도 남원시,월미로233번길에 벚나무 조성되어 있음
덕촌길,35.367561,127.404344,35.367141,127.412051,35.367351,127.4081975,전북특별자치도 남원시,월미로234번길에 벚나무 조성되어 있음
고주로(60호선),35.337827,127.371199,35.282748,127.302997,35.3102875,127.337098,전북특별자치도 남원시,월미로260번길에 벚나무 조성되어 있음
대곡천제방길,35.381487,127.316371,35.384098,127.317768,35.3827925,127.3170695,전북특별자치도 남원시,월미문화로에 벚나무 조성되어 있음
풍천제방길,35.484391,127.603186,35.502886,127.612406,35.4936385,127.607796,전북특별자치도 남원시,은골로에 벚나무 조성되어 있음
풍천변,35.493193,127.606663,35.493195,127.606594,35.493194,127.6066285,전북특별자치도 남원시,큰말로에 왕벚나무 조성되어 있음
풍천변,35.493195,127.606594,35.493193,127.606663,35.493194,127.6066285,전북특별자치도 남원시,봄철 왕벚나무가 장관을 이루는 길
풍천변,35.492127,127.601919,35.493193,127.606663,35.49266,127.604291,전북특별자치도 남원시,LG디스플레이를 관통하는 벚꽃이 아름다운길
섬진로,35.317582,127.301854,35.339282,127.232986,35.328432,127.26742,전북특별자치도 남원시,기산리에서 마장정수지까지 이어져 경관이 우수한 벚나무길
용북길,35.497641,127.359122,35.491341,127.364777,35.494491,127.3619495,전북특별자치도 남원시,공릉천 명품 왕벚나무 꽃길 조성
강기천변,35.449254,127.434531,35.448905,127.440651,35.4490795,127.437591,전북특별자치도 남원시,벚나무의 아름다움을 느낄 수 있음
이백로,35.426699,127.426011,35.424612,127.438844,35.4256555,127.4324275,전북특별자치도 남원시,동면 만천리 일원의 가로수길로 벚나무가 식재되어 있음
요천로,35.416813,127.416826,35.457913,127.445221,35.437363,127.4310235,전북특별자치도 남원시,신북읍 율문리 일원의 가로수길로 벚나무가 식재되어 있음
춘향로,35.422291,127.401653,35.422892,127.404455,35.4225915,127.403054,전북특별자치도 남원시,우두동 일원의 가로수길로 벚나무가 식재되어 있음
용성로,35.421432,127.399248,35.414366,127.386748,35.417899,127.392998,전북특별자치도 남원시,화부산로왕벚
남원여고중로길,35.408102,127.370357,35.412079,127.369797,35.4100905,127.370077,전북특별자치도 남원시,경포로왕벚
남천제방길,35.421996,127.522046,35.454989,127.561107,35.4384925,127.5415765,전북특별자치도 남원시,연주로왕벚
가장길,35.410221,127.518074,35.421952,127.521916,35.4160865,127.519995,전북특별자치도 남원시,진고개로왕벚
행정공안길,35.421863,127.522602,35.414219,127.529798,35.418041,127.5262,전북특별자치도 남원시,남부로왕벚나무
황죽로,35.425546,127.409844,35.429748,127.406821,35.427647,127.4083325,전북특별자치도 남원시,안현로왕벚
섬진로(730호선),35.345576,127.228107,35.336648,127.231782,35.341112,127.2299445,전북특별자치도 남원시,도심 내 양안으로 조성된 아름다운 왕벚나무를 즐길 수 있는 가로수길
노송로(730호선),35.389091,127.369391,35.390272,127.370884,35.3896815,127.3701375,전북특별자치도 남원시,왕벚나무길
노송로(732호선),35.367406,127.234628,35.367336,127.234318,35.367371,127.234473,전북특별자치도 남원시,왕벚나무길
운암기암~운암사양,35.385249,127.943521,35.381971,127.952871,35.38361,127.948196,전북특별자치도 임실군,벚나무의 자연수형미를 느낄 수 있는 가로수길
관촌신전~상월신흥사,35.434315,127.162581,35.453027,127.167101,35.443671,127.164841,전북특별자치도 임실군,도심속 벚나무의 아름다운 수형을 느낄 수 있는 가로수길
상월~회봉,35.434315,127.162581,35.453027,127.167101,35.443671,127.164841,전북특별자치도 임실군,도로 좌우측에 벚나무가 있음
운암마암~정읍경계,35.363192,127.619261,35.353679,127.615101,35.3584355,127.617181,전북특별자치도 임실군,왕벚나무길
운암마암~운암쌍암,35.393475,127.919401,35.371738,127.639551,35.3826065,127.779476,전북특별자치도 임실군,왕벚나무길
용추제수지순환도로,35.350721,127.111097,35.344831,127.112519,35.347776,127.111808,전북특별자치도 임실군,청송의 주요 관광지인 얼음골을 지나는 길에 벚나무가 조성되어 있어 주변 경관을 더욱 아름답게 한다.
청웅구고~사격장,35.342855,127.115471,35.351511,127.111269,35.347183,127.11337,전북특별자치도 임실군,안덕 신성 도시숲과 신성계곡까지 벚나무가 조성되어 있어 관광객들에게 쾌적하고 아름다운 경관을 제공한다.
입석산장~구암산장,35.381092,127.091603,35.375738,127.090873,35.378415,127.091238,전북특별자치도 임실군,덕천사거리부터 청송양수발전소로 가는 거리까지 벚나무가 조성되어 있어 봄철 관광객을 맞이한다.
세터삼거리~운암초,35.400295,127.090822,35.394562,127.092127,35.3974285,127.0914745,전북특별자치도 임실군,왕벚나무길
임실치즈테마파크진입로,35.375345,127.181055,35.375622,127.173265,35.3754835,127.17716,전북특별자치도 임실군,왕벚나무길
운암면 운정리,35.363188,127.621281,35.344818,127.581701,35.354003,127.601491,전북특별자치도 임실군,왕벚나무길
운암면 이주단지 이설도로,35.393559,127.920901,35.385534,127.943291,35.3895465,127.932096,전북특별자치도 임실군,왕벚나무길
관촌면 병암리,35.517068,127.443657,35.514891,127.446143,35.5159795,127.4449,전북특별자치도 임실군,왕벚나무길
강진~운암,35.376408,127.312121,35.386825,127.321463,35.3816165,127.316792,전북특별자치도 임실군,왕벚나무길
청웅면 향교리,35.351679,127.125837,35.350381,127.123747,35.35103,127.124792,전북특별자치도 임실군,왕벚나무길
청웅면 향교리,35.351679,127.125837,35.350381,127.123747,35.35103,127.124792,전북특별자치도 임실군,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
운암면 운정리,35.363188,127.621281,35.344818,127.581701,35.354003,127.601491,전북특별자치도 임실군,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
운암소재지,35.395279,127.915281,35.392518,127.943911,35.3938985,127.929596,전북특별자치도 임실군,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
임실군청~이도주공,35.370461,127.176451,35.377201,127.172064,35.373831,127.1742575,전북특별자치도 임실군,양 옆 왕벚나무 식재 조성
지사 삼산마을 진입로,35.333629,127.217821,35.332581,127.211541,35.333105,127.214681,전북특별자치도 임실군,양 옆 왕벚나무 식재 조성
청웅 옥석~덕치 사곡,35.322322,127.123337,35.032016,127.123158,35.177169,127.1232475,전북특별자치도 임실군,양 옆 왕벚나무 식재 조성
임실우회(갈마~오정),35.361645,127.168751,35.365954,127.172667,35.3637995,127.170709,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
덕치회문~정읍산내,35.311497,127.843651,35.315697,127.653421,35.313597,127.748536,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
임실정월~삼계세심,35.353971,127.154223,35.295627,127.142813,35.324799,127.148518,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
임실성가~신평원천,35.363311,127.161735,35.397641,127.135301,35.380476,127.148518,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
신평 가덕,35.385061,127.132623,35.384443,127.141088,35.384752,127.1368555,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
지사 방계,35.334127,127.213537,35.332755,127.214578,35.333441,127.2140575,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
운암 선거,35.363426,127.115682,35.362117,127.105121,35.3627715,127.1104015,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
학암 선거,35.363426,127.115682,35.362117,127.105121,35.3627715,127.1104015,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
임실초등학교 앞,35.363217,127.162031,35.362712,127.162427,35.3629645,127.162229,전북특별자치도 임실군,왕벚나무가 주된 수종이며 아름다운 벚꽃을 볼 수 있음
산내면평내마을,35.541109,127.063331,35.533858,127.063016,35.5374835,127.0631735,전북특별자치도 정읍시,한중대 진입우회로에서 지흥솔밭까지 조성된 왕벚나무길
우회도로,35.570371,126.839621,35.555318,126.873673,35.5628445,126.856647,전북특별자치도 정읍시,광희고에서 귀운교까지 조성된 왕벚나무길
천변로,35.569613,126.838966,35.554689,126.868944,35.562151,126.853955,전북특별자치도 정읍시,발한동 동해교회에서 묵호중학교까지 조성된 왕벚나무길
마이산 벚꽃길,35.747721,127.414563,35.745507,127.404655,35.746614,127.409609,전북특별자치도 진안군,용정굴다리에서 북평중학교까지 조성된 윙벚나무길
용담면 벚꽃길,35.947178,127.512401,35.982982,127.514139,35.96508,127.51327,전북특별자치도 진안군,동해역9호광장에서 송정삼거리(경남고물상)까지 왕벚나무로 조성된 가로수길
주천면 벚꽃길,35.983363,127.388887,36.009397,127.436587,35.99638,127.412737,전북특별자치도 진안군,북평동행복복지센터에서 갯목까지 왕벚나무로 조성된 가로수길
백운면 벚꽃길,35.663733,127.413543,35.634782,127.464205,35.6492575,127.438874,전북특별자치도 진안군,LS전선에서 효가사거리까지 왕벚나무로 구성된 가로수길
위미초등학교,33.271511,126.647991,33.275647,126.676834,33.273579,126.6624125,제주특별자치도 서귀포시,동부메탈에서 북평중까지 조성된 왕벚나무길
바당어린이공원,33.257402,126.520051,33.255146,126.540421,33.256274,126.530236,제주특별자치도 서귀포시,북평중학교 진입로에 조성된 왕벚나무길
색달동 마을회관,33.261695,126.412466,33.255505,126.413638,33.2586,126.413052,제주특별자치도 서귀포시,발한동 운양상사에서 철이상점까지 조성된 왕벚나무길
